rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
157,C,tess-two,3724,1402,C,https://github.com/rmtheis/tess-two,rmtheis,0,2022-03-17T11:24:00Z,Fork of Tesseract Tools for Android
158,C,cleanflight,2486,1384,C,https://github.com/cleanflight/cleanflight,cleanflight,3,2021-01-16T11:46:32Z,Clean-code version of the baseflight flight controller firmware
159,C,the_silver_searcher,24746,1379,C,https://github.com/ggreer/the_silver_searcher,ggreer,414,2023-03-20T09:49:17Z,"A code-searching tool similar to ack, but faster."
160,C,hackrf,5258,1373,C,https://github.com/greatscottgadgets/hackrf,greatscottgadgets,56,2023-03-26T20:09:21Z,low cost software radio platform
161,C,lab,6843,1373,C,https://github.com/deepmind/lab,deepmind,56,2023-01-04T15:38:37Z,A customisable 3D platform for agent-based AI research
162,C,blender,8013,1373,C,https://github.com/blender/blender,blender,0,2023-03-17T18:37:37Z,Official mirror of Blender
163,C,samples,1199,1371,C,https://github.com/ms-iot/samples,ms-iot,23,2019-01-29T23:34:38Z,Windows 10 IoT Core Samples
164,C,react-native-code-push,8420,1367,C,https://github.com/microsoft/react-native-code-push,microsoft,68,2023-03-27T03:56:56Z,React Native module for CodePush
165,C,libwebsockets,3803,1364,C,https://github.com/warmcat/libwebsockets,warmcat,42,2023-03-23T15:36:24Z,canonical libwebsockets.org networking library
166,C,Flipper,5653,1359,C,https://github.com/UberGuidoZ/Flipper,UberGuidoZ,4,2023-03-27T11:30:31Z,Playground (and dump) of stuff I make or modify for the Flipper Zero
167,C,ChinaDNS,3516,1353,C,https://github.com/shadowsocks/ChinaDNS,shadowsocks,35,2020-05-03T10:00:17Z,Protect yourself against DNS poisoning in China.
168,C,Undecimus,6662,1348,C,https://github.com/pwn20wndstuff/Undecimus,pwn20wndstuff,192,2021-08-01T20:20:34Z,unc0ver jailbreak for iOS 11.0 - 12.4
169,C,inception,1822,1335,C,https://github.com/arkdb/inception,arkdb,64,2022-08-31T03:49:36Z,一个集审核、执行、备份及生成回滚语句于一身的MySQL自动化运维工具
170,C,yara,6522,1312,C,https://github.com/VirusTotal/yara,VirusTotal,144,2023-03-24T14:44:41Z,The pattern matching swiss knife
171,C,jemalloc,7881,1309,C,https://github.com/jemalloc/jemalloc,jemalloc,275,2023-03-23T18:16:19Z,
172,C,c4,8064,1307,C,https://github.com/rswier/c4,rswier,12,2022-09-10T02:41:16Z,C in four functions
173,C,Craft,9649,1300,C,https://github.com/fogleman/Craft,fogleman,79,2023-01-06T19:06:10Z,A simple Minecraft clone written in C using modern OpenGL (shaders).
174,C,wcdb,9603,1297,C,https://github.com/Tencent/wcdb,Tencent,189,2023-03-27T10:21:43Z,WCDB is a cross-platform database framework developed by WeChat.
175,C,toxcore,8705,1290,C,https://github.com/irungentoo/toxcore,irungentoo,93,2023-03-03T21:04:44Z,The future of online communications.
176,C,OpenBLAS,5072,1289,C,https://github.com/xianyi/OpenBLAS,xianyi,110,2023-03-26T22:13:42Z,OpenBLAS is an optimized BLAS library based on GotoBLAS2 1.13 BSD version. 
177,C,ZipArchive,5201,1274,C,https://github.com/ZipArchive/ZipArchive,ZipArchive,67,2023-03-20T12:35:51Z,"ZipArchive is a simple utility class for zipping and unzipping files on iOS, macOS and tvOS."
178,C,fluent-bit,4415,1250,C,https://github.com/fluent/fluent-bit,fluent,345,2023-03-27T06:00:46Z,"Fast and Lightweight Logs and Metrics processor for Linux, BSD, OSX and Windows"
179,C,dump1090,2085,1238,C,https://github.com/antirez/dump1090,antirez,56,2022-11-25T08:40:41Z,Dump1090 is a simple Mode S decoder for RTLSDR devices
180,C,Hello-Hacktober,1,1234,C,https://github.com/1993Saurabh/Hello-Hacktober,1993Saurabh,0,2022-10-18T01:28:22Z," This repository is for people who are starting to program, and want to participate in hacktoberfest  or just want to contribute"
181,C,stm32f429,1760,1234,C,https://github.com/MaJerle/stm32f429,MaJerle,7,2022-12-16T05:41:42Z,Keil projects and libraries for STM32F4xx devices
182,C,raspberry-pi-os,12106,1233,C,https://github.com/s-matyukevich/raspberry-pi-os,s-matyukevich,50,2023-02-06T00:47:58Z,Learning operating system development using Linux kernel and Raspberry Pi
183,C,Telegram-iOS,4331,1229,C,https://github.com/TelegramMessenger/Telegram-iOS,TelegramMessenger,371,2023-03-14T20:14:58Z,Telegram-iOS
184,C,lz4,8069,1228,C,https://github.com/lz4/lz4,lz4,21,2023-03-13T08:34:11Z,Extremely Fast Compression algorithm
185,C,inav,2333,1228,C,https://github.com/iNavFlight/inav,iNavFlight,301,2023-03-26T18:39:42Z,INAV: Navigation-enabled flight control software
186,C,collectd,2839,1227,C,https://github.com/collectd/collectd,collectd,586,2023-03-26T17:49:34Z,The system statistics collection daemon. Please send Pull Requests here!
187,C,UACME,5064,1225,C,https://github.com/hfiref0x/UACME,hfiref0x,0,2023-02-16T11:39:51Z,Defeating Windows User Account Control
188,C,suricata,3050,1220,C,https://github.com/OISF/suricata,OISF,0,2023-03-26T15:41:11Z,Suricata git repository maintained by the OISF
189,C,Potatso-iOS,0,1214,C,https://github.com/Corotata/Potatso-iOS,Corotata,0,2016-06-25T04:34:14Z,Potatso is an iOS client that implements Shadowsocks proxy with the leverage of NetworkExtension framework in iOS 9.
190,C,Arduino_STM32,2362,1212,C,https://github.com/rogerclarkmelbourne/Arduino_STM32,rogerclarkmelbourne,24,2023-02-14T01:30:06Z,"Arduino STM32. Hardware files to support STM32 boards, on Arduino IDE 1.8.x including LeafLabs Maple and other generic STM32F103 boards"
191,C,SQLAdvisor,5242,1207,C,https://github.com/Meituan-Dianping/SQLAdvisor,Meituan-Dianping,68,2019-04-10T07:01:17Z,输入SQL，输出索引优化建议
192,C,pokeemerald,1467,1205,C,https://github.com/pret/pokeemerald,pret,13,2023-03-24T14:22:27Z,Decompilation of Pokémon Emerald
193,C,sqlcipher,5398,1203,C,https://github.com/sqlcipher/sqlcipher,sqlcipher,11,2023-02-09T13:15:22Z,SQLCipher is a standalone fork of SQLite that adds 256 bit AES encryption of database files and other security features.
194,C,tiny-AES-c,3531,1200,C,https://github.com/kokke/tiny-AES-c,kokke,13,2023-01-11T05:26:22Z,Small portable AES128/192/256 in C
195,C,sm64,6644,1192,C,https://github.com/n64decomp/sm64,n64decomp,0,2023-03-11T17:10:23Z,"A Super Mario 64 decompilation, brought to you by a bunch of clever folks."
196,C,unicorn,6187,1190,C,https://github.com/unicorn-engine/unicorn,unicorn-engine,59,2023-03-26T17:15:56Z,"Unicorn CPU emulator framework (ARM, AArch64, M68K, Mips, Sparc, PowerPC, RiscV, S390x, TriCore, X86)"
197,C,libimobiledevice,5543,1185,C,https://github.com/libimobiledevice/libimobiledevice,libimobiledevice,642,2023-03-23T03:17:40Z,A cross-platform protocol library to communicate with iOS devices
198,C,brotli,11996,1178,C,https://github.com/google/brotli,google,56,2023-03-23T17:13:47Z,Brotli compression format
199,C,Atlas,4647,1172,C,https://github.com/Qihoo360/Atlas,Qihoo360,174,2019-01-04T09:14:10Z,"A high-performance and stable proxy for MySQL, it is developed by Qihoo's DBA and infrastructure team"
200,C,arcore-android-sdk,4677,1170,C,https://github.com/google-ar/arcore-android-sdk,google-ar,310,2023-03-06T03:42:02Z,ARCore SDK for Android Studio
201,C,httpd,3179,1041,C,https://github.com/apache/httpd,apache,0,2023-03-27T05:39:22Z,Mirror of Apache HTTP Server. Issues: http://issues.apache.org
202,C,CMSIS_5,857,1038,C,https://github.com/ARM-software/CMSIS_5,ARM-software,175,2023-03-27T11:21:26Z,CMSIS Version 5 Development Repository
203,C,json-c,2646,1032,C,https://github.com/json-c/json-c,json-c,15,2023-03-10T19:54:44Z,https://github.com/json-c/json-c is the official code repository for json-c.  See the wiki for release tarballs for download.  API docs at http://json-c.github.io/json-c/
204,C,proxychains-ng,8583,1020,C,https://github.com/rofl0r/proxychains-ng,rofl0r,113,2023-03-20T20:30:09Z,"proxychains ng (new generation) - a preloader which hooks calls to sockets in dynamically linked programs and redirects it through one or more socks/http proxies. continuation of the unmaintained proxychains project. the sf.net page is currently not updated, use releases from github release page instead."
205,C,Superuser,1390,1013,C,https://github.com/koush/Superuser,koush,97,2023-02-04T13:11:21Z,
206,C,whisper.cpp,13012,1012,C,https://github.com/ggerganov/whisper.cpp,ggerganov,119,2023-03-26T21:07:37Z,Port of OpenAI's Whisper model in C/C++
207,C,android_system_core,39,1005,C,https://github.com/koush/android_system_core,koush,0,2023-01-10T02:53:04Z,Android System Core (CM)
208,C,wazuh,5778,996,C,https://github.com/wazuh/wazuh,wazuh,1895,2023-03-27T12:06:30Z,Wazuh - The Open Source Security Platform. Unified XDR and SIEM protection for endpoints and cloud workloads.
209,C,sway,12114,993,C,https://github.com/swaywm/sway,swaywm,696,2023-03-27T08:56:38Z,i3-compatible Wayland compositor
210,C,darktable,7501,993,C,https://github.com/darktable-org/darktable,darktable-org,471,2023-03-27T11:46:51Z,darktable is an open source photography workflow application and raw developer
211,C,FreeRDP-old,71,1048,C,https://github.com/FreeRDP/FreeRDP-old,FreeRDP,20,2022-07-05T03:42:53Z,DEPRECATED VERSION - Check https://github.com/FreeRDP/FreeRDP : FreeRDP is a free remote desktop protocol client
212,C,Adafruit_Python_DHT,1088,980,C,https://github.com/adafruit/Adafruit_Python_DHT,adafruit,0,2019-11-12T01:53:47Z,Python library to read the DHT series of humidity and temperature sensors on a Raspberry Pi or Beaglebone Black.
213,C,ArduinoCore-avr,941,978,C,https://github.com/arduino/ArduinoCore-avr,arduino,236,2023-03-22T10:32:31Z,The Official Arduino AVR core
214,C,yaamp,91,982,C,https://github.com/globalzon/yaamp,globalzon,69,2021-01-15T22:13:30Z,Crypto mining pool
215,C,cockpit,8118,975,C,https://github.com/cockpit-project/cockpit,cockpit-project,228,2023-03-27T11:42:37Z,Cockpit is a web-based graphical interface for servers.
216,C,nanomsg,5620,975,C,https://github.com/nanomsg/nanomsg,nanomsg,12,2022-11-07T08:09:45Z,nanomsg library
217,C,sysbench,5069,968,C,https://github.com/akopytov/sysbench,akopytov,127,2023-02-09T02:48:21Z,Scriptable database and system performance benchmark
218,C,paho.mqtt.c,1567,968,C,https://github.com/eclipse/paho.mqtt.c,eclipse,79,2023-03-01T11:07:22Z,"An Eclipse Paho C client library for MQTT for Windows, Linux and MacOS. API documentation: https://eclipse.github.io/paho.mqtt.c/"
219,C,immortalwrt,2173,962,C,https://github.com/immortalwrt/immortalwrt,immortalwrt,4,2023-03-27T12:05:40Z,An opensource OpenWrt variant for mainland China users.
220,C,sdk-nrf,621,959,C,https://github.com/nrfconnect/sdk-nrf,nrfconnect,0,2023-03-27T11:59:31Z,nRF Connect SDK main repository
221,C,Tesseract-OCR-iOS,4161,956,C,https://github.com/gali8/Tesseract-OCR-iOS,gali8,115,2021-05-03T20:04:54Z,"Tesseract OCR iOS is a Framework for iOS7+, compiled also for armv7s and arm64."
222,C,fishhook,4918,950,C,https://github.com/facebook/fishhook,facebook,27,2023-03-07T07:33:58Z,A library that enables dynamically rebinding symbols in Mach-O binaries running on iOS.
223,C,redis,6815,947,C,https://github.com/tporadowski/redis,tporadowski,60,2022-02-17T09:48:06Z,"Native port of Redis for Windows. Redis is an in-memory database that persists on disk. The data model is key-value, but many different kind of values are supported: Strings, Lists, Sets, Sorted Sets, Hashes, Streams, HyperLogLogs. This repository contains unofficial port of Redis to Windows."
224,C,Data-Structure,2933,940,C,https://github.com/kangjianwei/Data-Structure,kangjianwei,4,2022-07-20T15:01:38Z,《数据结构》-严蔚敏.吴伟民-教材源码与习题解析
225,C,openmv,2030,930,C,https://github.com/openmv/openmv,openmv,34,2023-03-26T05:17:45Z,OpenMV Camera Module
226,C,ltp,1998,927,C,https://github.com/linux-test-project/ltp,linux-test-project,225,2023-03-24T11:40:59Z,Linux Test Project http://linux-test-project.github.io/
227,C,sanitizers,9478,927,C,https://github.com/google/sanitizers,google,517,2023-03-10T13:27:26Z,"AddressSanitizer, ThreadSanitizer, MemorySanitizer"
228,C,wine,2431,927,C,https://github.com/wine-mirror/wine,wine-mirror,0,2023-01-01T06:31:07Z,
229,C,secp256k1,1703,924,C,https://github.com/bitcoin-core/secp256k1,bitcoin-core,89,2023-03-26T19:08:26Z,Optimized C library for EC operations on curve secp256k1
230,C,optee_os,1286,912,C,https://github.com/OP-TEE/optee_os,OP-TEE,51,2023-03-27T11:03:45Z,Trusted side of the TEE
231,C,deepin-wine-ubuntu,6025,910,C,https://github.com/wszqkzqk/deepin-wine-ubuntu,wszqkzqk,258,2022-09-01T10:39:59Z,Deepin Wine for Ubuntu/Debian
232,C,nokogiri,5997,905,C,https://github.com/sparklemotion/nokogiri,sparklemotion,95,2023-03-22T13:14:58Z,Nokogiri (鋸) makes it easy and painless to work with XML and HTML from Ruby.
233,C,libjpeg-turbo,3211,905,C,https://github.com/libjpeg-turbo/libjpeg-turbo,libjpeg-turbo,25,2023-03-14T11:46:06Z,Main libjpeg-turbo repository
234,C,yugabyte-db,7637,903,C,https://github.com/yugabyte/yugabyte-db,yugabyte,4807,2023-03-27T10:27:33Z,YugabyteDB - the cloud native distributed SQL database for mission-critical applications.
235,C,OpenNI2,414,902,C,https://github.com/OpenNI/OpenNI2,OpenNI,49,2019-04-04T17:27:40Z,OpenNI2
236,C,OBS,3372,897,C,https://github.com/jp9000/OBS,jp9000,0,2020-08-01T08:29:44Z,Open Broadcaster Software (Deprecated: See OBS Studio repository instead)
237,C,robotjs,11606,893,C,https://github.com/octalmage/robotjs,octalmage,147,2022-12-06T22:17:24Z,Node.js Desktop Automation. 
238,C,shadowsocksr-libev,87,889,C,https://github.com/shadowsocksr-rm/shadowsocksr-libev,shadowsocksr-rm,0,2017-08-02T14:17:43Z,
239,C,civetweb,2312,884,C,https://github.com/civetweb/civetweb,civetweb,98,2023-03-15T07:52:28Z,Embedded C/C++ web server
240,C,dSYMTools,3364,881,C,https://github.com/answer-huang/dSYMTools,answer-huang,5,2023-02-15T05:50:35Z,dSYM analyze
241,C,db_tutorial,8109,876,C,https://github.com/cstack/db_tutorial,cstack,23,2023-03-09T05:23:26Z,Writing a sqlite clone from scratch in C
242,C,tools,1822,877,C,https://github.com/raspberrypi/tools,raspberrypi,34,2022-07-11T07:39:52Z,
243,C,tvheadend,2364,876,C,https://github.com/tvheadend/tvheadend,tvheadend,0,2023-03-25T02:32:42Z,"Tvheadend is a TV streaming server for Linux supporting DVB-S, DVB-S2, DVB-C, DVB-T, ATSC, IPTV,SAT>IP and other formats through the unix pipe as input sources."
244,C,MBE,5029,873,C,https://github.com/RPISEC/MBE,RPISEC,10,2021-12-09T17:20:50Z,Course materials for Modern Binary Exploitation by RPISEC
245,C,camerakit-android,5257,869,C,https://github.com/CameraKit/camerakit-android,CameraKit,155,2022-11-04T18:05:25Z,Library for Android Camera 1 and 2 APIs. Massively increase stability and reliability of photo and video capture on all Android devices.
246,C,sgminer,611,871,C,https://github.com/sgminer-dev/sgminer,sgminer-dev,141,2018-05-24T14:21:47Z,Scrypt GPU miner
247,C,Mailspring,13931,866,C,https://github.com/Foundry376/Mailspring,Foundry376,12,2023-02-27T09:50:18Z,":love_letter: A beautiful, fast and fully open source mail client for Mac, Windows and Linux."
248,C,esp_wifi_repeater,4324,863,C,https://github.com/martin-ger/esp_wifi_repeater,martin-ger,212,2023-02-11T18:27:16Z,A full functional WiFi Repeater (correctly: a WiFi NAT Router)
249,C,kernel,680,864,C,https://github.com/rockchip-linux/kernel,rockchip-linux,177,2022-11-03T03:32:57Z,BSP kernel source
250,C,webview,11002,863,C,https://github.com/webview/webview,webview,176,2023-03-19T21:35:34Z,Tiny cross-platform webview library for C/C++/Golang. Uses WebKit (Gtk/Cocoa) and Edge (Windows)
251,C,glibc,1608,943,C,https://github.com/lattera/glibc,lattera,0,2018-08-24T20:30:24Z,GNU Libc - Extremely old repo used for research purposes years ago. Please do not rely on this repo.
252,C,Data-Structure,2933,940,C,https://github.com/kangjianwei/Data-Structure,kangjianwei,4,2022-07-20T15:01:38Z,《数据结构》-严蔚敏.吴伟民-教材源码与习题解析
253,C,smartdns,6121,935,C,https://github.com/pymumu/smartdns,pymumu,169,2023-03-27T00:42:40Z,"A local DNS server to obtain the fastest website IP for the best Internet experience, support DoT, DoH. 一个本地DNS服务器，获取最快的网站IP，获得最佳上网体验，支持DoH，DoT。"
254,C,open-gpu-kernel-modules,12965,928,C,https://github.com/NVIDIA/open-gpu-kernel-modules,NVIDIA,97,2023-03-23T18:01:32Z,NVIDIA Linux open GPU kernel module source
255,C,openmv,2030,930,C,https://github.com/openmv/openmv,openmv,34,2023-03-26T05:17:45Z,OpenMV Camera Module
256,C,ltp,1998,927,C,https://github.com/linux-test-project/ltp,linux-test-project,225,2023-03-24T11:40:59Z,Linux Test Project http://linux-test-project.github.io/
257,C,sanitizers,9478,927,C,https://github.com/google/sanitizers,google,517,2023-03-10T13:27:26Z,"AddressSanitizer, ThreadSanitizer, MemorySanitizer"
258,C,wine,2431,927,C,https://github.com/wine-mirror/wine,wine-mirror,0,2023-01-01T06:31:07Z,
259,C,crazyflie-firmware,970,926,C,https://github.com/bitcraze/crazyflie-firmware,bitcraze,49,2023-03-27T10:38:52Z,"The main firmware for the Crazyflie Nano Quadcopter, Crazyflie Bolt Quadcopter and Roadrunner Positioning Tag."
260,C,secp256k1,1703,924,C,https://github.com/bitcoin-core/secp256k1,bitcoin-core,89,2023-03-26T19:08:26Z,Optimized C library for EC operations on curve secp256k1
261,C,acl,2540,917,C,https://github.com/acl-dev/acl,acl-dev,32,2023-03-25T14:57:02Z,"A powerful server and network library, including coroutine, redis client, http, websocket, mqtt with C/C++ for multi-platform."
262,C,optee_os,1286,912,C,https://github.com/OP-TEE/optee_os,OP-TEE,51,2023-03-27T11:03:45Z,Trusted side of the TEE
263,C,nokogiri,5997,905,C,https://github.com/sparklemotion/nokogiri,sparklemotion,95,2023-03-22T13:14:58Z,Nokogiri (鋸) makes it easy and painless to work with XML and HTML from Ruby.
264,C,libjpeg-turbo,3211,905,C,https://github.com/libjpeg-turbo/libjpeg-turbo,libjpeg-turbo,25,2023-03-14T11:46:06Z,Main libjpeg-turbo repository
265,C,yugabyte-db,7637,903,C,https://github.com/yugabyte/yugabyte-db,yugabyte,4807,2023-03-27T10:27:33Z,YugabyteDB - the cloud native distributed SQL database for mission-critical applications.
266,C,OpenNI2,414,902,C,https://github.com/OpenNI/OpenNI2,OpenNI,49,2019-04-04T17:27:40Z,OpenNI2
267,C,u8g2,3761,900,C,https://github.com/olikraus/u8g2,olikraus,55,2023-03-19T19:29:15Z,"U8glib library for monochrome displays, version 2 "
268,C,OBS,3372,897,C,https://github.com/jp9000/OBS,jp9000,0,2020-08-01T08:29:44Z,Open Broadcaster Software (Deprecated: See OBS Studio repository instead)
269,C,robotjs,11606,893,C,https://github.com/octalmage/robotjs,octalmage,147,2022-12-06T22:17:24Z,Node.js Desktop Automation. 
270,C,shadowsocksr-libev,87,889,C,https://github.com/shadowsocksr-rm/shadowsocksr-libev,shadowsocksr-rm,0,2017-08-02T14:17:43Z,
271,C,hidapi,2272,892,C,https://github.com/signal11/hidapi,signal11,181,2022-08-06T10:09:55Z,"A Simple library for communicating with USB and Bluetooth HID devices on Linux, Mac, and Windows."
272,C,ostep-projects,2917,890,C,https://github.com/remzi-arpacidusseau/ostep-projects,remzi-arpacidusseau,10,2022-12-07T23:32:39Z,Projects for an undergraduate OS course
273,C,civetweb,2312,884,C,https://github.com/civetweb/civetweb,civetweb,98,2023-03-15T07:52:28Z,Embedded C/C++ web server
274,C,dSYMTools,3364,881,C,https://github.com/answer-huang/dSYMTools,answer-huang,5,2023-02-15T05:50:35Z,dSYM analyze
275,C,db_tutorial,8109,876,C,https://github.com/cstack/db_tutorial,cstack,23,2023-03-09T05:23:26Z,Writing a sqlite clone from scratch in C
276,C,tools,1822,877,C,https://github.com/raspberrypi/tools,raspberrypi,34,2022-07-11T07:39:52Z,
277,C,tvheadend,2364,876,C,https://github.com/tvheadend/tvheadend,tvheadend,0,2023-03-25T02:32:42Z,"Tvheadend is a TV streaming server for Linux supporting DVB-S, DVB-S2, DVB-C, DVB-T, ATSC, IPTV,SAT>IP and other formats through the unix pipe as input sources."
278,C,MBE,5029,873,C,https://github.com/RPISEC/MBE,RPISEC,10,2021-12-09T17:20:50Z,Course materials for Modern Binary Exploitation by RPISEC
279,C,camerakit-android,5257,869,C,https://github.com/CameraKit/camerakit-android,CameraKit,155,2022-11-04T18:05:25Z,Library for Android Camera 1 and 2 APIs. Massively increase stability and reliability of photo and video capture on all Android devices.
280,C,sgminer,611,871,C,https://github.com/sgminer-dev/sgminer,sgminer-dev,141,2018-05-24T14:21:47Z,Scrypt GPU miner
281,C,Mailspring,13931,866,C,https://github.com/Foundry376/Mailspring,Foundry376,12,2023-02-27T09:50:18Z,":love_letter: A beautiful, fast and fully open source mail client for Mac, Windows and Linux."
282,C,kernel,680,864,C,https://github.com/rockchip-linux/kernel,rockchip-linux,177,2022-11-03T03:32:57Z,BSP kernel source
283,C,zmap,4689,864,C,https://github.com/zmap/zmap,zmap,9,2023-03-23T15:46:02Z,ZMap is a fast single packet network scanner designed for Internet-wide network surveys.
284,C,proxmark3,2723,861,C,https://github.com/Proxmark/proxmark3,Proxmark,42,2021-03-30T06:59:59Z,Proxmark 3
285,C,DAPLink,1762,859,C,https://github.com/ARMmbed/DAPLink,ARMmbed,92,2023-03-27T02:54:56Z,
286,C,riscv-gnu-toolchain,2188,848,C,https://github.com/riscv-collab/riscv-gnu-toolchain,riscv-collab,28,2023-03-14T02:38:14Z,"GNU toolchain for RISC-V, including GCC"
287,C,WinObjC,6202,843,C,https://github.com/microsoft/WinObjC,microsoft,380,2022-11-28T19:14:25Z,Objective-C for Windows
288,C,minix,2507,838,C,https://github.com/Stichting-MINIX-Research-Foundation/minix,Stichting-MINIX-Research-Foundation,82,2023-02-06T16:17:33Z,Official MINIX sources - Automatically replicated from gerrit.minix3.org
289,C,SmartAppUpdates,2612,835,C,https://github.com/cundong/SmartAppUpdates,cundong,16,2016-04-11T07:19:23Z,Android应用增量更新
290,C,haxm,2988,834,C,https://github.com/intel/haxm,intel,140,2023-01-28T11:14:08Z,Intel® Hardware Accelerated Execution Manager (Intel® HAXM)
291,C,kamailio,1847,833,C,https://github.com/kamailio/kamailio,kamailio,95,2023-03-25T03:46:08Z,Kamailio - The Open Source SIP Server for large VoIP and real-time communication platforms -
292,C,WSL2-Linux-Kernel,6458,831,C,https://github.com/microsoft/WSL2-Linux-Kernel,microsoft,0,2023-02-04T00:51:00Z,The source for the Linux kernel used in Windows Subsystem for Linux 2 (WSL2)
293,C,ldd3,2056,827,C,https://github.com/martinezjavier/ldd3,martinezjavier,9,2023-03-09T15:24:49Z,Linux Device Drivers 3 examples updated to work in recent kernels
294,C,shadowsocksr-libev,755,827,C,https://github.com/shadowsocksr-backup/shadowsocksr-libev,shadowsocksr-backup,16,2021-04-27T18:22:53Z,libev port of ShadowsocksR
295,C,cprogram,21,825,C,https://github.com/seeditsolution/cprogram,seeditsolution,11,2022-11-13T08:32:38Z,
296,C,h2o,10331,825,C,https://github.com/h2o/h2o,h2o,562,2023-03-23T17:59:08Z,"H2O - the optimized HTTP/1, HTTP/2, HTTP/3 server"
297,C,TFT_eSPI,2557,824,C,https://github.com/Bodmer/TFT_eSPI,Bodmer,4,2023-03-18T04:56:44Z,"Arduino and PlatformIO IDE compatible TFT library optimised for the Raspberry Pi Pico (RP2040), STM32, ESP8266 and ESP32 that supports different driver chips"
298,C,nDPI,3200,821,C,https://github.com/ntop/nDPI,ntop,40,2023-03-26T19:22:18Z,Open Source Deep Packet Inspection Software Toolkit
299,C,uthash,3425,821,C,https://github.com/troydhanson/uthash,troydhanson,17,2022-12-26T02:56:34Z,C macros for hash tables and more
300,C,sl4a,2325,820,C,https://github.com/damonkohler/sl4a,damonkohler,303,2022-06-15T13:36:20Z,SL4A brings scripting languages to Android by allowing you to edit and execute scripts and interactive interpreters directly on the Android device.
301,C,tools,1822,877,C,https://github.com/raspberrypi/tools,raspberrypi,34,2022-07-11T07:39:52Z,
302,C,beanstalkd,6285,877,C,https://github.com/beanstalkd/beanstalkd,beanstalkd,37,2023-03-12T11:51:16Z,"Beanstalk is a simple, fast work queue."
303,C,tvheadend,2364,876,C,https://github.com/tvheadend/tvheadend,tvheadend,0,2023-03-25T02:32:42Z,"Tvheadend is a TV streaming server for Linux supporting DVB-S, DVB-S2, DVB-C, DVB-T, ATSC, IPTV,SAT>IP and other formats through the unix pipe as input sources."
304,C,MBE,5029,873,C,https://github.com/RPISEC/MBE,RPISEC,10,2021-12-09T17:20:50Z,Course materials for Modern Binary Exploitation by RPISEC
305,C,camerakit-android,5257,869,C,https://github.com/CameraKit/camerakit-android,CameraKit,155,2022-11-04T18:05:25Z,Library for Android Camera 1 and 2 APIs. Massively increase stability and reliability of photo and video capture on all Android devices.
306,C,sgminer,611,871,C,https://github.com/sgminer-dev/sgminer,sgminer-dev,141,2018-05-24T14:21:47Z,Scrypt GPU miner
307,C,Mailspring,13931,866,C,https://github.com/Foundry376/Mailspring,Foundry376,12,2023-02-27T09:50:18Z,":love_letter: A beautiful, fast and fully open source mail client for Mac, Windows and Linux."
308,C,webview,11002,863,C,https://github.com/webview/webview,webview,176,2023-03-19T21:35:34Z,Tiny cross-platform webview library for C/C++/Golang. Uses WebKit (Gtk/Cocoa) and Edge (Windows)
309,C,zmap,4689,864,C,https://github.com/zmap/zmap,zmap,9,2023-03-23T15:46:02Z,ZMap is a fast single packet network scanner designed for Internet-wide network surveys.
310,C,proxmark3,2723,861,C,https://github.com/Proxmark/proxmark3,Proxmark,42,2021-03-30T06:59:59Z,Proxmark 3
311,C,DAPLink,1762,859,C,https://github.com/ARMmbed/DAPLink,ARMmbed,92,2023-03-27T02:54:56Z,
312,C,riscv-gnu-toolchain,2188,848,C,https://github.com/riscv-collab/riscv-gnu-toolchain,riscv-collab,28,2023-03-14T02:38:14Z,"GNU toolchain for RISC-V, including GCC"
313,C,starrtc-server,2623,843,C,https://github.com/starrtc/starrtc-server,starrtc,46,2019-12-27T13:44:39Z,免费IM系统，IM即时通信消息系统(含一对一文字聊天，群聊，聊天室)，免费一对一voip实时通话，录屏，webrtc服务端，免费直播连麦，互动直播，视频直播，RTSP拉流，RTMP推流，语音对讲，免费在线会议，视频会议等服务端程序，支持物联网平台，✨万水千山总是情，来个star行不行✨
314,C,minix,2507,838,C,https://github.com/Stichting-MINIX-Research-Foundation/minix,Stichting-MINIX-Research-Foundation,82,2023-02-06T16:17:33Z,Official MINIX sources - Automatically replicated from gerrit.minix3.org
315,C,Arduino_Core_STM32,2179,837,C,https://github.com/stm32duino/Arduino_Core_STM32,stm32duino,19,2023-03-23T15:40:31Z,STM32 core support for Arduino
316,C,SmartAppUpdates,2612,835,C,https://github.com/cundong/SmartAppUpdates,cundong,16,2016-04-11T07:19:23Z,Android应用增量更新
317,C,f-stack,3440,835,C,https://github.com/F-Stack/f-stack,F-Stack,214,2023-03-24T10:19:22Z,"F-Stack is an user space  network development kit with high performance based on DPDK, FreeBSD TCP/IP stack and coroutine API."
318,C,haxm,2988,834,C,https://github.com/intel/haxm,intel,140,2023-01-28T11:14:08Z,Intel® Hardware Accelerated Execution Manager (Intel® HAXM)
319,C,kamailio,1847,833,C,https://github.com/kamailio/kamailio,kamailio,95,2023-03-25T03:46:08Z,Kamailio - The Open Source SIP Server for large VoIP and real-time communication platforms -
320,C,WSL2-Linux-Kernel,6458,831,C,https://github.com/microsoft/WSL2-Linux-Kernel,microsoft,0,2023-02-04T00:51:00Z,The source for the Linux kernel used in Windows Subsystem for Linux 2 (WSL2)
