rank,repo_name,forks,stars,language,repo_url,description,id,last_commit
343,gocd,964,6748,Java,https://github.com/gocd/gocd,Main repository for GoCD - Continuous Delivery server,MDEwOlJlcG9zaXRvcnkxNTE1NTUzNA==,2023-03-28T04:47:16Z
344,AndroidAutoLayout,1924,6689,Java,https://github.com/hongyangAndroid/AndroidAutoLayout,[停止维护]Android屏幕适配方案，直接填写设计图上的像素尺寸即可完成适配，最大限度解决适配问题。,MDEwOlJlcG9zaXRvcnk0NjQ2MTA3MA==,2018-11-26T13:24:38Z
345,beam,3873,6658,Java,https://github.com/apache/beam,Apache Beam is a unified programming model for Batch and Streaming data processing.,MDEwOlJlcG9zaXRvcnk1MDkwNDI0NQ==,2023-03-28T12:33:06Z
346,react-native-svg,1026,6652,Java,https://github.com/software-mansion/react-native-svg,"SVG library for React Native, React Native Web, and plain React web projects.",MDEwOlJlcG9zaXRvcnk0OTgyMDYyNw==,2023-03-28T09:00:53Z
347,angel,1631,6651,Java,https://github.com/Angel-ML/angel,A Flexible and Powerful Parameter Server for large-scale machine learning,MDEwOlJlcG9zaXRvcnk4OTMyMjg0OA==,2022-11-24T08:07:54Z
348,OpenSearch,961,6642,Java,https://github.com/opensearch-project/OpenSearch,🔎 Open source distributed and RESTful search engine.,MDEwOlJlcG9zaXRvcnkzMzQyNzQyNzE=,2023-03-28T12:31:25Z
349,AndPermission,1108,6592,Java,https://github.com/yanzhenjie/AndPermission,:strawberry: Permissions manager for Android platform.,MDEwOlJlcG9zaXRvcnk2NzkxMTY5OA==,2022-03-01T09:34:07Z
350,react-native-push-notification,2005,6578,Java,https://github.com/zo0r/react-native-push-notification,React Native Local and Remote Notifications,MDEwOlJlcG9zaXRvcnk0Nzk5Nzc1Mw==,2023-03-08T14:30:25Z
351,walle,1050,6570,Java,https://github.com/Meituan-Dianping/walle,Android Signature V2 Scheme签名下的新一代渠道包打包神器,MDEwOlJlcG9zaXRvcnk3ODQ5NDczNw==,2021-09-07T07:01:35Z
352,tomcat,4486,6569,Java,https://github.com/apache/tomcat,Apache Tomcat,MDEwOlJlcG9zaXRvcnkyNDkzOTA0,2023-03-28T06:44:54Z
353,nanohttpd,1684,6566,Java,https://github.com/NanoHttpd/nanohttpd,"Tiny, easily embeddable HTTP server in Java.",MDEwOlJlcG9zaXRvcnk1Mzc0OTE0,2023-02-06T19:22:37Z
354,SDE-Interview-Questions,1971,6536,Java,https://github.com/twowaits/SDE-Interview-Questions,"Most comprehensive list :clipboard: of tech interview questions :blue_book: of companies scraped from Geeksforgeeks, CareerCup and Glassdoor. ",MDEwOlJlcG9zaXRvcnkxMDgyNTg5NTA=,2022-08-26T02:19:52Z
355,javacv,1506,6512,Java,https://github.com/bytedeco/javacv,"Java interface to OpenCV, FFmpeg, and more",MDEwOlJlcG9zaXRvcnkxODk5MzgxNA==,2023-03-03T11:52:59Z
356,react-native-video,2706,6506,Java,https://github.com/react-native-video/react-native-video,A <Video /> component for react-native,MDEwOlJlcG9zaXRvcnkzMzE2NjA0MQ==,2023-03-28T11:25:16Z
357,AndroidPerformanceMonitor,1011,6504,Java,https://github.com/markzhai/AndroidPerformanceMonitor,A transparent ui-block detection library for Android. (known as BlockCanary),MDEwOlJlcG9zaXRvcnk0OTgwNDI5Mw==,2022-02-17T08:27:03Z
358,graylog2-server,1000,6480,Java,https://github.com/Graylog2/graylog2-server,Free and open source log management,MDEwOlJlcG9zaXRvcnk2NzE4MjU=,2023-03-28T12:30:12Z
359,pentaho-kettle,3173,6466,Java,https://github.com/pentaho/pentaho-kettle,Pentaho Data Integration ( ETL ) a.k.a Kettle,MDEwOlJlcG9zaXRvcnkxMzQyMTg3OA==,2023-03-28T07:08:25Z
360,Toasty,818,6457,Java,https://github.com/GrenderG/Toasty,"The usual Toast, but with steroids 💪",MDEwOlJlcG9zaXRvcnk3OTM3MjU4Nw==,2022-09-28T23:46:04Z
361,storm,4097,6432,Java,https://github.com/apache/storm,Mirror of Apache Storm,MDEwOlJlcG9zaXRvcnkxNDEzNTQ3MA==,2023-03-28T05:14:21Z
362,mybatis-generator-gui,2478,6431,Java,https://github.com/zouzg/mybatis-generator-gui,mybatis-generator界面工具，让你生成代码更简单更快捷,MDEwOlJlcG9zaXRvcnk1ODMzNDY4NA==,2022-10-24T12:38:51Z
363,aeron,799,6415,Java,https://github.com/real-logic/aeron,"Efficient reliable UDP unicast, UDP multicast, and IPC message transport",MDEwOlJlcG9zaXRvcnkxNjYyMTY1OQ==,2023-03-28T11:11:06Z
364,RoundedImageView,1263,6384,Java,https://github.com/vinc3m1/RoundedImageView,"A fast ImageView that supports rounded corners, ovals, and circles.",MDEwOlJlcG9zaXRvcnk4MzQ3ODY0,2023-01-27T18:56:33Z
365,error-prone,725,6376,Java,https://github.com/google/error-prone,Catch common Java mistakes as compile-time errors,MDEwOlJlcG9zaXRvcnkyMzIwNjI5MA==,2023-03-28T12:31:00Z
366,android-floating-action-button,1489,6376,Java,https://github.com/zendesk/android-floating-action-button,Floating Action Button for Android based on Material Design specification,MDEwOlJlcG9zaXRvcnkyNDIxOTQwOQ==,2023-01-02T13:49:03Z
367,haven,745,6348,Java,https://github.com/guardianproject/haven,"Haven is for people who need a way to protect their personal spaces and possessions without compromising their own privacy, through an Android app and on-device sensors",MDEwOlJlcG9zaXRvcnk4MzUwNjUxMQ==,2022-10-26T22:43:24Z
368,processing,1538,6331,Java,https://github.com/processing/processing,Source code for the Processing Core and Development Environment (PDE),MDEwOlJlcG9zaXRvcnk3ODA3Mzk5,2023-01-31T12:21:20Z
369,rest-assured,1774,6307,Java,https://github.com/rest-assured/rest-assured,Java DSL for easy testing of REST services,MDEwOlJlcG9zaXRvcnkxMDExNTM5,2023-03-20T07:40:39Z
370,ion,1063,6299,Java,https://github.com/koush/ion,Android Asynchronous Networking and Image Loading,MDEwOlJlcG9zaXRvcnkxMDIxNDUzOA==,2021-06-10T16:28:08Z
371,BookReader,1859,6278,Java,https://github.com/smuyyh/BookReader,":closed_book:  ""任阅"" 网络小说阅读器，3D翻页效果、txt/pdf/epub书籍阅读、Wifi传书~",MDEwOlJlcG9zaXRvcnk2NDgxNzEwMg==,2022-10-09T05:31:53Z
372,ansj_seg,2333,6269,Java,https://github.com/NLPchina/ansj_seg,"ansj分词.ict的真正java实现.分词效果速度都超过开源版的ict. 中文分词,人名识别,词性标注,用户自定义词典",MDEwOlJlcG9zaXRvcnk1NjgzMTQw,2021-08-15T10:21:39Z
373,rabbitmq-tutorials,3566,6247,Java,https://github.com/rabbitmq/rabbitmq-tutorials,Tutorials for using RabbitMQ in various ways,MDEwOlJlcG9zaXRvcnk5Mjc0NTQ=,2023-03-04T11:32:15Z
374,Android-Image-Cropper,1332,6241,Java,https://github.com/ArthurHub/Android-Image-Cropper,"Image Cropping Library for Android, optimized for Camera / Gallery.",MDEwOlJlcG9zaXRvcnkyOTI5MzAwMg==,2023-03-18T08:18:22Z
375,flowable-engine,2301,6236,Java,https://github.com/flowable/flowable-engine,"A compact and highly efficient workflow and Business Process Management (BPM) platform for developers, system admins and business users.",MDEwOlJlcG9zaXRvcnk3MDc4MDAwMg==,2023-03-26T20:36:42Z
376,transmittable-thread-local,1549,6229,Java,https://github.com/alibaba/transmittable-thread-local,"📌 TransmittableThreadLocal (TTL), the missing Java™ std lib(simple & 0-dependency) for framework/middleware, provide an enhanced InheritableThreadLocal that transmits values between threads even using thread pooling components.",MDEwOlJlcG9zaXRvcnkxMzUzNjM5Mw==,2023-03-27T03:49:07Z
377,ysoserial,1620,6209,Java,https://github.com/frohoff/ysoserial,A proof-of-concept tool for generating payloads that exploit unsafe Java object deserialization.,MDEwOlJlcG9zaXRvcnkyOTk1NTQ1OA==,2023-01-14T06:15:17Z
378,netty-socketio,1556,6153,Java,https://github.com/mrniko/netty-socketio,Socket.IO server implemented on Java. Realtime java framework,MDEwOlJlcG9zaXRvcnkzMTYxNzQ4,2023-03-14T03:36:48Z
379,alluxio,2809,6148,Java,https://github.com/Alluxio/alluxio,"Alluxio, data orchestration for analytics and machine learning in the cloud",MDEwOlJlcG9zaXRvcnk3Mjc2OTU0,2023-03-28T12:18:36Z
380,SwipeBackLayout,1433,6131,Java,https://github.com/ikew0ng/SwipeBackLayout,An Android library that help you to build app with swipe back gesture.,MDEwOlJlcG9zaXRvcnkxMjM1MzY3OA==,2019-09-18T06:44:18Z
381,MaterialEditText,1060,6115,Java,https://github.com/rengwuxian/MaterialEditText,EditText in Material Design,MDEwOlJlcG9zaXRvcnkyNTk2NTAzNA==,2019-08-27T08:05:32Z
382,Android-skin-support,1047,6102,Java,https://github.com/ximsfei/Android-skin-support,"Android-skin-support is an easy dynamic skin framework to use  for Android, Only one line of code to integrate it. Android 换肤框架, 极低的学习成本, 极好的用户体验. ""一行""代码就可以实现换肤, 你值得拥有!!!",MDEwOlJlcG9zaXRvcnk3ODc1Njg3MA==,2020-09-03T06:06:18Z
383,async-http-client,1585,6082,Java,https://github.com/AsyncHttpClient/async-http-client,Asynchronous Http and WebSocket Client library for Java ,MDEwOlJlcG9zaXRvcnkxNDUwMTE1,2023-03-16T20:21:52Z
384,JFoenix,1061,6082,Java,https://github.com/sshahine/JFoenix,JavaFX Material Design Library,MDEwOlJlcG9zaXRvcnk0MjExNTkzMw==,2023-01-04T23:31:01Z
385,remusic,1925,6079,Java,https://github.com/aa112901/remusic,仿网易云音乐 安卓版，netease  android，音乐播放器 在线 下载,MDEwOlJlcG9zaXRvcnk1NDYxOTQ1MA==,2018-07-20T03:52:21Z
386,MinecraftForge,2507,6057,Java,https://github.com/MinecraftForge/MinecraftForge,Modifications to the Minecraft base files to assist in compatibility between mods.,MDEwOlJlcG9zaXRvcnkzMzAxNDAw,2023-03-28T01:09:29Z
387,mapstruct,822,6049,Java,https://github.com/mapstruct/mapstruct,An annotation processor for generating type-safe bean mappers,MDEwOlJlcG9zaXRvcnk0NDcwNDM1,2023-03-26T12:59:02Z
388,NumberProgressBar,1414,6038,Java,https://github.com/daimajia/NumberProgressBar,"A beautiful, slim Android ProgressBar.",MDEwOlJlcG9zaXRvcnkxOTM0MDAwOQ==,2020-09-27T09:09:15Z
389,Spring-Cloud-Platform,2389,6027,Java,https://github.com/wxiaoqi/Spring-Cloud-Platform,🔥🔥🔥国内首个Spring Cloud微服务化RBAC的管理平台，核心采用Spring Boot 2.4、Spring Cloud 2020.0.0 & Alibaba，前端采用d2-admin中台框架。 🔝 🔝 记得上边点个star 关注更新,MDEwOlJlcG9zaXRvcnk5MjM5Mjk3OA==,2022-06-22T19:21:51Z
390,EffectiveAndroidUI,1214,6027,Java,https://github.com/pedrovgs/EffectiveAndroidUI,"Sample project created to show some of the best Android practices to work in the Android UI Layer. The UI layer of this project has been implemented using MVP or MVVM (without binding engine) to show how this patterns works. This project is used during the talk ""EffectiveAndroidUI"".",MDEwOlJlcG9zaXRvcnkyMTQ5MDk2Mw==,2021-09-29T19:30:29Z
391,material,1352,6027,Java,https://github.com/rey5137/material,A library to bring fully animated Material Design components to pre-Lolipop Android. ,MDEwOlJlcG9zaXRvcnkyNzc2NDgxMQ==,2020-10-12T05:59:05Z
392,physical-web,697,6022,Java,https://github.com/google/physical-web,The Physical Web: walk up and use anything,MDEwOlJlcG9zaXRvcnkyNDY1MDMzOQ==,2018-12-05T21:09:11Z
393,spring-cloud-examples,3090,6019,Java,https://github.com/ityouknow/spring-cloud-examples,Spring Cloud 学习案例，服务发现、服务治理、链路追踪、服务监控等,MDEwOlJlcG9zaXRvcnk4OTY4NzI3MQ==,2021-08-21T08:40:50Z
394,richeditor-android,1186,6001,Java,https://github.com/wasabeef/richeditor-android,RichEditor for Android is a beautiful Rich Text WYSIWYG Editor for Android.,MDEwOlJlcG9zaXRvcnkzMzEzNDIxMw==,2023-03-26T17:02:41Z
395,dynamic-load-apk,2018,5990,Java,https://github.com/singwhatiwanna/dynamic-load-apk,DL : dynamic load framework in android,MDEwOlJlcG9zaXRvcnkxODI2MzAyNg==,2019-09-14T12:10:45Z
396,zeppelin,2729,5985,Java,https://github.com/apache/zeppelin,"Web-based notebook that enables data-driven, interactive data analytics and collaborative documents with SQL, Scala and more.",MDEwOlJlcG9zaXRvcnkzMjg0ODE0MA==,2023-03-24T09:53:38Z
397,springBoot,2953,5970,Java,https://github.com/527515025/springBoot,springboot 框架与其它组件结合如 jpa、mybatis、websocket、security、shiro、cache等,MDEwOlJlcG9zaXRvcnk3MzAzNDEyMg==,2022-12-10T05:27:48Z
398,xUtils3,2002,5959,Java,https://github.com/wyouflf/xUtils3,"Android orm, bitmap, http, view inject... ",MDEwOlJlcG9zaXRvcnk0NTEwNjM4Mg==,2022-03-19T03:24:30Z
399,androidmvp,1608,5955,Java,https://github.com/antoniolg/androidmvp,MVP Android Example,MDEwOlJlcG9zaXRvcnkxODM1NTg5Mg==,2020-06-08T04:59:13Z
400,jsonschema2pojo,1604,5949,Java,https://github.com/joelittlejohn/jsonschema2pojo,"Generate Java types from JSON or JSON Schema and annotate those types for data-binding with Jackson, Gson, etc",MDEwOlJlcG9zaXRvcnkxMDg3MzcyNA==,2023-03-17T16:38:57Z
401,KnowStreaming,1138,5930,Java,https://github.com/didi/KnowStreaming,一站式云原生实时流数据平台，通过0侵入、插件化构建企业级Kafka服务，极大降低操作、存储和管理实时流数据门槛,MDEwOlJlcG9zaXRvcnkyNDg0MTYyNzM=,2023-03-23T02:47:36Z
402,j2objc,942,5928,Java,https://github.com/google/j2objc,A Java to iOS Objective-C translation tool and runtime.,MDEwOlJlcG9zaXRvcnkxNjM4OTY4MQ==,2023-03-28T03:22:13Z
403,jvm-sandbox,1452,5894,Java,https://github.com/alibaba/jvm-sandbox,Real - time non-invasive AOP framework container based on JVM,MDEwOlJlcG9zaXRvcnk5OTE4MzkwMg==,2023-01-28T17:39:20Z
404,AndroidPicker,1423,5892,Java,https://github.com/gzu-liyujiang/AndroidPicker,安卓选择器类库，包括日期及时间选择器（可用于出生日期、营业时间等）、单项选择器（可用于性别、民族、职业、学历、星座等）、二三级联动选择器（可用于车牌号、基金定投日期等）、城市地址选择器（分省级、地市级及区县级）、数字选择器（可用于年龄、身高、体重、温度等）、日历选日期择器（可用于酒店及机票预定日期）、颜色选择器、文件及目录选择器、图片选择器等……WheelPicker/DatePicker/TimePicker/OptionPicker/NumberPicker/LinkagePicker/AddressPicker/CarPlatePicker/CalendarPicker/ColorPicker/FilePicker/ImagePicker etc. ,MDEwOlJlcG9zaXRvcnk0NDY4MTQwMA==,2023-03-07T18:21:57Z
405,config,963,5870,Java,https://github.com/lightbend/config,configuration library for JVM languages using HOCON files,MDEwOlJlcG9zaXRvcnkyOTIzMjM2,2023-02-18T02:29:05Z
406,from-java-to-kotlin,803,5869,Java,https://github.com/amitshekhariitbhu/from-java-to-kotlin,From Java To Kotlin - Your Cheat Sheet For Java To Kotlin,MDEwOlJlcG9zaXRvcnk5MTk1MzU3MQ==,2023-03-15T17:13:04Z
407,material-calendarview,1320,5851,Java,https://github.com/prolificinteractive/material-calendarview,A Material design back port of Android's CalendarView,MDEwOlJlcG9zaXRvcnkzMDU2MjI4Nw==,2023-02-13T04:23:49Z
408,motan,1797,5841,Java,https://github.com/weibocom/motan,A cross-language remote procedure call(RPC) framework for rapid development of high performance distributed services.,MDEwOlJlcG9zaXRvcnk1NjY3OTUyMQ==,2023-03-07T07:02:35Z
409,Leaf,1716,5840,Java,https://github.com/Meituan-Dianping/Leaf,Distributed ID Generate Service,MDEwOlJlcG9zaXRvcnkxNjEyOTYwMzc=,2022-12-16T03:24:23Z
410,Ehviewer_CN_SXJ,233,5833,Java,https://github.com/xiaojieonly/Ehviewer_CN_SXJ,ehviewer，用爱发电，快乐前行,MDEwOlJlcG9zaXRvcnkzMTEyNDEzMjQ=,2023-03-10T03:29:32Z
411,smali,1059,5830,Java,https://github.com/JesusFreke/smali,smali/baksmali,MDEwOlJlcG9zaXRvcnk1OTI1NTYw,2022-07-27T03:52:49Z
412,JavaTutorial,1453,5826,Java,https://github.com/h2pl/JavaTutorial,【Java工程师面试复习指南】本仓库涵盖大部分Java程序员所需要掌握的核心知识，整合了互联网上的很多优质Java技术文章，力求打造为最完整最实用的Java开发者学习指南，如果对你有帮助，给个star告诉我吧，谢谢！,MDEwOlJlcG9zaXRvcnkxMzE3MzI3ODI=,2023-03-26T12:14:39Z
413,springfox,1539,5790,Java,https://github.com/springfox/springfox,Automated JSON API documentation for API's built with Spring,MDEwOlJlcG9zaXRvcnk0MjM4OTc3,2023-03-07T03:23:04Z
414,grafika,1428,5784,Java,https://github.com/google/grafika,Grafika test app,MDEwOlJlcG9zaXRvcnkxNTMxOTUwNw==,2023-03-07T22:34:24Z
415,graphql-java,1055,5774,Java,https://github.com/graphql-java/graphql-java,GraphQL Java implementation,MDEwOlJlcG9zaXRvcnkzODYwMjQ1Nw==,2023-03-27T22:48:31Z
416,BoomMenu,1176,5774,Java,https://github.com/Nightonke/BoomMenu,A menu which can ... BOOM! - Android,MDEwOlJlcG9zaXRvcnk1NDI2MzgzMw==,2023-03-12T07:41:43Z
417,springside4,2960,5759,Java,https://github.com/springside/springside4,"A Spring Framework based, pragmatic style JavaEE application reference architecture.",MDEwOlJlcG9zaXRvcnkzNTIzNjMy,2022-10-25T03:19:06Z
418,blade,1168,5756,Java,https://github.com/lets-blade/blade,:rocket: Lightning fast and elegant mvc framework for Java8,MDEwOlJlcG9zaXRvcnkzNzE3MzUxMg==,2022-12-12T21:43:35Z
419,InfiniteCycleViewPager,845,5744,Java,https://github.com/Devlight/InfiniteCycleViewPager,Infinite cycle ViewPager with two-way orientation and interactive effect.,MDEwOlJlcG9zaXRvcnk2NjI1MjAzNw==,2022-08-09T20:20:47Z
420,ssm,2784,5744,Java,https://github.com/liyifeng1994/ssm,手把手教你整合最优雅SSM框架：SpringMVC + Spring + MyBatis,MDEwOlJlcG9zaXRvcnk2MTQ0NjA4MA==,2022-12-16T05:53:22Z
421,DiskLruCache,1191,5742,Java,https://github.com/JakeWharton/DiskLruCache,Java implementation of a Disk-based LRU cache which specifically targets Android compatibility.,MDEwOlJlcG9zaXRvcnkzMTA2Njk2,2020-03-02T13:54:37Z
422,springcloud-learning,2631,5716,Java,https://github.com/macrozheng/springcloud-learning,一套涵盖大部分核心组件使用的Spring Cloud教程，包括Spring Cloud Alibaba及分布式事务Seata，基于Spring Cloud Greenwich及SpringBoot 2.1.7。篇篇精华，涵盖大部分应用场景。,MDEwOlJlcG9zaXRvcnkyMDY5MDUwNjU=,2022-08-01T09:16:30Z
423,smile,1108,5697,Java,https://github.com/haifengl/smile,Statistical Machine Intelligence & Learning Engine,MDEwOlJlcG9zaXRvcnkyNjkyMTExNg==,2023-03-03T12:39:46Z
424,DiscreteScrollView,773,5692,Java,https://github.com/yarolegovich/DiscreteScrollView,A scrollable list of items that centers the current element and provides easy-to-use APIs for cool item animations.,MDEwOlJlcG9zaXRvcnk4Mzg1MTA1Ng==,2021-08-30T09:15:17Z
425,u2020,957,5687,Java,https://github.com/JakeWharton/u2020,A sample Android app which showcases advanced usage of Dagger among other open source libraries.,MDEwOlJlcG9zaXRvcnkxNDM5MzczMQ==,2022-08-25T18:54:07Z
426,junit5,1292,5678,Java,https://github.com/junit-team/junit5,✅ The 5th major version of the programmer-friendly testing framework for Java and the JVM,MDEwOlJlcG9zaXRvcnkyOTEwMjM2Nw==,2023-03-28T11:36:12Z
427,FastHub,1017,5658,Java,https://github.com/k0shk0sh/FastHub,FastHub the ultimate GitHub client for Android.,MDEwOlJlcG9zaXRvcnk4MjQwNTE5MQ==,2022-09-12T13:15:21Z
428,circular-progress-button,1202,5643,Java,https://github.com/dmytrodanylyk/circular-progress-button,Android Circular Progress Button,MDEwOlJlcG9zaXRvcnkyMDU5MzA5OQ==,2023-03-06T06:42:26Z
429,AndroidImageSlider,1687,5643,Java,https://github.com/daimajia/AndroidImageSlider,An amazing and convenient Android image slider.,MDEwOlJlcG9zaXRvcnkyMDM5NDU4MQ==,2020-10-01T16:41:17Z
430,micronaut-core,970,5638,Java,https://github.com/micronaut-projects/micronaut-core,Micronaut Application Framework,MDEwOlJlcG9zaXRvcnkxMjQyMzAyMDQ=,2023-03-28T11:23:09Z
